# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1872051	1872542	+	WP_002227776.1	WP_002227776.1		GNAT family N-acetyltransferase		61282405	CCD84_RS10530	492	163	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1872665	1875259	-					mutS	61282406	CCD84_RS10535	2595		old_locus_tag=CCD84_10745
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1872665	1875259	-	WP_002228808.1	WP_002228808.1		DNA mismatch repair protein MutS	mutS	61282406	CCD84_RS10535	2595	864	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1875703	1876707	+					gap	61282407	CCD84_RS10540	1005		old_locus_tag=CCD84_10750
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1875703	1876707	+	WP_002228809.1	WP_002228809.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap	61282407	CCD84_RS10540	1005	334	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1876920	1877597	+						61282408	CCD84_RS10545	678		old_locus_tag=CCD84_10755
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1876920	1877597	+	WP_002215827.1	WP_002215827.1		IS1595-like element ISNme3 family transposase		61282408	CCD84_RS10545	678	225	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1877717	1878397	-					tsaA	61282409	CCD84_RS10550	681		old_locus_tag=CCD84_10760
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1877717	1878397	-	WP_002230094.1	WP_002230094.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA	61282409	CCD84_RS10550	681	226	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1878511	1879146	+						61282410	CCD84_RS10555	636		old_locus_tag=CCD84_10765
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1878511	1879146	+	WP_002230098.1	WP_002230098.1		nicotinamidase		61282410	CCD84_RS10555	636	211	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1879183	1880151	+					waaC	61282411	CCD84_RS10560	969		old_locus_tag=CCD84_10770
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1879183	1880151	+	WP_002230099.1	WP_002230099.1		lipopolysaccharide heptosyltransferase I	waaC	61282411	CCD84_RS10560	969	322	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1880377	1881126	+						61282412	CCD84_RS10565	750		old_locus_tag=CCD84_10775
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1880377	1881126	+	WP_002230092.1	WP_002230092.1		electron transfer flavoprotein subunit beta/FixA family protein		61282412	CCD84_RS10565	750	249	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1881137	1882072	+						61282413	CCD84_RS10570	936		old_locus_tag=CCD84_10780
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1881137	1882072	+	WP_002230091.1	WP_002230091.1		electron transfer flavoprotein subunit alpha/FixB family protein		61282413	CCD84_RS10570	936	311	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1882135	1882746	+						61282414	CCD84_RS10575	612		old_locus_tag=CCD84_10785
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1882135	1882746	+	WP_002230097.1	WP_002230097.1		IMPACT family protein		61282414	CCD84_RS10575	612	203	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1882798	1883115	-						61282415	CCD84_RS10580	318		old_locus_tag=CCD84_10790
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1882798	1883115	-	WP_002220014.1	WP_002220014.1		DUF4298 domain-containing protein		61282415	CCD84_RS10580	318	105	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1883273	1884544	+					purD	61282416	CCD84_RS10585	1272		old_locus_tag=CCD84_10795
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1883273	1884544	+	WP_002223227.1	WP_002223227.1		phosphoribosylamine--glycine ligase	purD	61282416	CCD84_RS10585	1272	423	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1884578	1885180	+						61282417	CCD84_RS10590	603		old_locus_tag=CCD84_10800
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1884578	1885180	+	WP_002218257.1	WP_002218257.1		L-threonylcarbamoyladenylate synthase		61282417	CCD84_RS10590	603	200	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1885251	1885904	-						61282418	CCD84_RS10595	654		old_locus_tag=CCD84_10805
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1885251	1885904	-	WP_025459692.1	WP_025459692.1		IS1595 family transposase		61282418	CCD84_RS10595	654	217	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1885919	1886275	+						61282419	CCD84_RS10600	357		partial;pseudo;old_locus_tag=CCD84_10810
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1885919	1886275	+				hypothetical protein		61282419	CCD84_RS10600	357		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1886448	1887413	-						61282420	CCD84_RS10605	966		old_locus_tag=CCD84_10815
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1886448	1887413	-	WP_002216744.1	WP_002216744.1		IS30 family transposase		61282420	CCD84_RS10605	966	321	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1887785	1888225	-						61282421	CCD84_RS10610	441		old_locus_tag=CCD84_10820
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1887785	1888225	-	WP_003688111.1	WP_003688111.1		hypothetical protein		61282421	CCD84_RS10610	441	146	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1888457	1888636	-						61282422	CCD84_RS10620	180		old_locus_tag=CCD84_10825
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1888457	1888636	-	WP_079255194.1	WP_079255194.1		zf-HC2 domain-containing protein		61282422	CCD84_RS10620	180	59	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1888642	1889229	-						61282423	CCD84_RS10625	588		old_locus_tag=CCD84_10830
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1888642	1889229	-	WP_002215151.1	WP_002215151.1		sigma-70 family RNA polymerase sigma factor		61282423	CCD84_RS10625	588	195	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1889251	1889997	-						61282424	CCD84_RS10630	747		old_locus_tag=CCD84_10835
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1889251	1889997	-	WP_002230087.1	WP_002230087.1		DUF2063 domain-containing protein		61282424	CCD84_RS10630	747	248	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1889987	1890829	-						61282425	CCD84_RS10635	843		old_locus_tag=CCD84_10840
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1889987	1890829	-	WP_002224718.1	WP_002224718.1		DUF692 family protein		61282425	CCD84_RS10635	843	280	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1890944	1891252	-						61282426	CCD84_RS10640	309		old_locus_tag=CCD84_10845
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1890944	1891252	-	WP_002215148.1	WP_002215148.1		hypothetical protein		61282426	CCD84_RS10640	309	102	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1891326	1891775	-						61282427	CCD84_RS10645	450		old_locus_tag=CCD84_10850
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1891326	1891775	-	WP_002218247.1	WP_002218247.1		DoxX family protein		61282427	CCD84_RS10645	450	149	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1892117	1893010	+						61282428	CCD84_RS10650	894		old_locus_tag=CCD84_10855
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1892117	1893010	+	WP_002230088.1	WP_002230088.1		patatin-like phospholipase family protein		61282428	CCD84_RS10650	894	297	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1893113	1894216	+					prfB	61282429	CCD84_RS10655	1104		old_locus_tag=CCD84_10860
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1893113	1894216	+	WP_002227769.1	WP_002227769.1		peptide chain release factor 2	prfB	61282429	CCD84_RS10655	1104	367	
gene	RNase_P_RNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1894295	1894654	+					rnpB	61282430	CCD84_RS10660	360		old_locus_tag=CCD84_10865
ncRNA	RNase_P_RNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1894295	1894654	+				RNase P RNA component class A	rnpB	61282430	CCD84_RS10660	360		
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1895126	1896583	-						61282431	CCD84_RS10670	1458		old_locus_tag=CCD84_10875
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1895126	1896583	-	WP_002218244.1	WP_002218244.1		oligopeptide:H+ symporter		61282431	CCD84_RS10670	1458	485	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1897761	1901930	-						61282433	CCD84_RS10680	4170		old_locus_tag=CCD84_10895
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1897761	1901930	-	WP_002231005.1	WP_002231005.1		translocation/assembly module TamB		61282433	CCD84_RS10680	4170	1389	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1901985	1903832	-						61282434	CCD84_RS10685	1848		old_locus_tag=CCD84_10900
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1901985	1903832	-	WP_002230084.1	WP_002230084.1		autotransporter assembly complex protein TamA		61282434	CCD84_RS10685	1848	615	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1904361	1905590	+					sstT	61282436	CCD84_RS10705	1230		old_locus_tag=CCD84_10910
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1904361	1905590	+	WP_002224199.1	WP_002224199.1		serine/threonine transporter SstT	sstT	61282436	CCD84_RS10705	1230	409	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1905702	1906982	+						61282437	CCD84_RS10710	1281		old_locus_tag=CCD84_10915
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1905702	1906982	+	WP_002230082.1	WP_002230082.1		transferrin-binding protein-like solute binding protein		61282437	CCD84_RS10710	1281	426	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907057	1907272	-						61282438	CCD84_RS10715	216		old_locus_tag=CCD84_10920
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907057	1907272	-	WP_002215129.1	WP_002215129.1		hypothetical protein		61282438	CCD84_RS10715	216	71	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907265	1907393	-						71771353	CCD84_RS12750	129		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907265	1907393	-				DUF4177 domain-containing protein		71771353	CCD84_RS12750	129		partial;pseudo
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907538	1907666	-						61282439	CCD84_RS10720	129		partial;pseudo;old_locus_tag=CCD84_10925
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907538	1907666	-				DUF4177 domain-containing protein		61282439	CCD84_RS10720	129		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907741	1909084	-					argG	61282440	CCD84_RS10725	1344		old_locus_tag=CCD84_10930
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1907741	1909084	-	WP_002230081.1	WP_002230081.1		argininosuccinate synthase	argG	61282440	CCD84_RS10725	1344	447	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1909209	1910009	+						61282441	CCD84_RS10730	801		old_locus_tag=CCD84_10935
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1909209	1910009	+	WP_002230080.1	WP_002230080.1		competence/damage-inducible protein A		61282441	CCD84_RS10730	801	266	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1910049	1911035	+						61282442	CCD84_RS10735	987		old_locus_tag=CCD84_10940
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1910049	1911035	+	WP_002218229.1	WP_002218229.1		S49 family peptidase		61282442	CCD84_RS10735	987	328	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1911691	1911953	+						61282443	CCD84_RS10745	263		partial;pseudo;old_locus_tag=CCD84_10950
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1911691	1911953	+				transposase		61282443	CCD84_RS10745	263		partial;pseudo
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1911991	1912365	-						61282444	CCD84_RS10750	375		pseudo;old_locus_tag=CCD84_10955
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1911991	1912365	-				SMI1/KNR4 family protein		61282444	CCD84_RS10750	375		pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1912538	1912873	-						61282445	CCD84_RS10760	336		old_locus_tag=CCD84_10965
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1912538	1912873	-	WP_149449346.1	WP_149449346.1		DMP12 family DNA mimic protein		61282445	CCD84_RS10760	336	111	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1912926	1913677	+						61282446	CCD84_RS10765	752		old_locus_tag=CCD84_10970
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1912926	1913677	+	WP_096121706.1	WP_096121706.1		IS5 family transposase		61282446	CCD84_RS10765	753	250	ribosomal_slippage
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1913879	1914221	-						61282447	CCD84_RS10770	343		pseudo;old_locus_tag=CCD84_10980
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1913879	1914221	-				hypothetical protein		61282447	CCD84_RS10770	343		pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1914380	1914781	-						61282448	CCD84_RS10775	402		old_locus_tag=CCD84_10985
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1914380	1914781	-	WP_002215114.1	WP_002215114.1		hypothetical protein		61282448	CCD84_RS10775	402	133	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1914785	1915237	-						71771354	CCD84_RS12755	453		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1914785	1915237	-	WP_002230079.1	WP_002230079.1		hypothetical protein		71771354	CCD84_RS12755	453	150	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1915232	1915525	-						71771355	CCD84_RS12760	294		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1915232	1915525	-				MafB family polymorphic toxin		71771355	CCD84_RS12760	294		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1915595	1915912	-						61282450	CCD84_RS10785	318		old_locus_tag=CCD84_10995
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1915595	1915912	-	WP_002215112.1	WP_002215112.1		hypothetical protein		61282450	CCD84_RS10785	318	105	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1915909	1916169	-						71771356	CCD84_RS12765	261		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1915909	1916169	-	WP_224783582.1	WP_224783582.1		adhesin		71771356	CCD84_RS12765	261	86	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1916167	1916484	-						71771357	CCD84_RS12770	318		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1916167	1916484	-				MafB family polymorphic toxin		71771357	CCD84_RS12770	318		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1916532	1917209	+						61282452	CCD84_RS10795	678		old_locus_tag=CCD84_11005
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1916532	1917209	+	WP_002215827.1	WP_002215827.1		IS1595-like element ISNme3 family transposase		61282452	CCD84_RS10795	678	225	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1917689	1918033	-						61282453	CCD84_RS10800	345		old_locus_tag=CCD84_11010
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1917689	1918033	-	WP_002215110.1	WP_002215110.1		hypothetical protein		61282453	CCD84_RS10800	345	114	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1918071	1918394	-						61282454	CCD84_RS10805	324		old_locus_tag=CCD84_11015
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1918071	1918394	-	WP_002218310.1	WP_002218310.1		hypothetical protein		61282454	CCD84_RS10805	324	107	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1918397	1918681	-						61282744	CCD84_RS12460	285		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1918397	1918681	-	WP_002218308.1	WP_002218308.1		hypothetical protein		61282744	CCD84_RS12460	285	94	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1918655	1918990	-						61282745	CCD84_RS12465	336		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1918655	1918990	-				MafB family polymorphic toxin		61282745	CCD84_RS12465	336		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1919096	1919467	-						61282455	CCD84_RS10815	372		old_locus_tag=CCD84_11025
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1919096	1919467	-	WP_002218307.1	WP_002218307.1		SMI1/KNR4 family protein		61282455	CCD84_RS10815	372	123	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1919464	1919819	-						61282456	CCD84_RS10820	356		partial;pseudo;old_locus_tag=CCD84_11030
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1919464	1919819	-				hypothetical protein		61282456	CCD84_RS10820	356		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1919847	1920053	-						61282457	CCD84_RS10825	207		old_locus_tag=CCD84_11035
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1919847	1920053	-	WP_002218303.1	WP_002218303.1		hypothetical protein		61282457	CCD84_RS10825	207	68	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1920063	1920908	-					mafB	61282458	CCD84_RS10830	846		partial;pseudo;old_locus_tag=CCD84_11040
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1920063	1920908	-				polymorphic toxin MafB class 3	mafB	61282458	CCD84_RS10830	846		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1921005	1921217	-						61282459	CCD84_RS10835	213		old_locus_tag=CCD84_11045
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1921005	1921217	-	WP_002218300.1	WP_002218300.1		hypothetical protein		61282459	CCD84_RS10835	213	70	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1921294	1921653	-						61282460	CCD84_RS10840	360		old_locus_tag=CCD84_11050
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1921294	1921653	-	WP_002218298.1	WP_002218298.1		immunity 8 family protein		61282460	CCD84_RS10840	360	119	
