# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2129037	2129474	+							CKV66_RS10025	438		old_locus_tag=SAMEA4504057_01964
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2129037	2129474	+	WP_085362855.1	WP_085362855.1		hypothetical protein			CKV66_RS10025	438	145	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2129617	2130411	-							CKV66_RS10030	795		old_locus_tag=SAMEA4504057_01965
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2129617	2130411	-	WP_085362854.1	WP_085362854.1		ABC transporter ATP-binding protein			CKV66_RS10030	795	264	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2130408	2131313	-							CKV66_RS10035	906		old_locus_tag=SAMEA4504057_01966
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2130408	2131313	-	WP_004283928.1	WP_004283928.1		ABC transporter permease			CKV66_RS10035	906	301	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2131557	2132573	-							CKV66_RS10040	1017		old_locus_tag=SAMEA4504057_01967
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2131557	2132573	-	WP_085362853.1	WP_085362853.1		ABC transporter substrate-binding protein			CKV66_RS10040	1017	338	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2132968	2134362	-							CKV66_RS10045	1395		old_locus_tag=SAMEA4504057_01968
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2132968	2134362	-	WP_085362852.1	WP_085362852.1		TolC family protein			CKV66_RS10045	1395	464	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2134429	2136366	-							CKV66_RS10050	1938		old_locus_tag=SAMEA4504057_01969
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2134429	2136366	-	WP_085362851.1	WP_085362851.1		MacB family efflux pump subunit			CKV66_RS10050	1938	645	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2136379	2137551	-							CKV66_RS10055	1173		old_locus_tag=SAMEA4504057_01970
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2136379	2137551	-	WP_085362850.1	WP_085362850.1		efflux RND transporter periplasmic adaptor subunit			CKV66_RS10055	1173	390	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2138098	2138517	+							CKV66_RS10060	420		old_locus_tag=SAMEA4504057_01971
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2138098	2138517	+	WP_085362849.1	WP_085362849.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			CKV66_RS10060	420	139	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2138618	2139091	+							CKV66_RS10065	474		old_locus_tag=SAMEA4504057_01972
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2138618	2139091	+	WP_085362848.1	WP_085362848.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			CKV66_RS10065	474	157	
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2139231	2139306	-							CKV66_RS10070	76		old_locus_tag=SAMEA4504057_01973
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2139231	2139306	-				tRNA-Glu			CKV66_RS10070	76		anticodon=TTC
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2139431	2140333	+					rdgC		CKV66_RS10075	903		old_locus_tag=SAMEA4504057_01974
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2139431	2140333	+	WP_085362847.1	WP_085362847.1		recombination-associated protein RdgC	rdgC		CKV66_RS10075	903	300	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2140489	2141388	-							CKV66_RS10080	900		old_locus_tag=SAMEA4504057_01975
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2140489	2141388	-	WP_085362846.1	WP_085362846.1		Dyp-type peroxidase			CKV66_RS10080	900	299	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2141599	2142702	+							CKV66_RS10085	1104		old_locus_tag=SAMEA4504057_01976
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2141599	2142702	+	WP_085362845.1	WP_085362845.1		metallophosphoesterase			CKV66_RS10085	1104	367	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2142789	2144108	-							CKV66_RS10090	1320		old_locus_tag=SAMEA4504057_01977
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2142789	2144108	-	WP_085362844.1	WP_085362844.1		MFS transporter			CKV66_RS10090	1320	439	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2144449	2148072	+					recB		CKV66_RS10095	3624		old_locus_tag=SAMEA4504057_01978
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2144449	2148072	+	WP_085362843.1	WP_085362843.1		exodeoxyribonuclease V subunit beta	recB		CKV66_RS10095	3624	1207	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2148415	2148627	+					rpsU		CKV66_RS10100	213		old_locus_tag=SAMEA4504057_01979
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2148415	2148627	+	WP_054600191.1	WP_054600191.1		30S ribosomal protein S21	rpsU		CKV66_RS10100	213	70	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2148927	2149373	+							CKV66_RS10105	447		old_locus_tag=SAMEA4504057_01980
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2148927	2149373	+	WP_085362915.1	WP_085362915.1		GatB/YqeY domain-containing protein			CKV66_RS10105	447	148	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2149442	2151217	+					dnaG		CKV66_RS10110	1776		old_locus_tag=SAMEA4504057_01981
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2149442	2151217	+	WP_085362842.1	WP_085362842.1		DNA primase	dnaG		CKV66_RS10110	1776	591	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2151344	2153302	+					rpoD		CKV66_RS10115	1959		old_locus_tag=SAMEA4504057_01982
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2151344	2153302	+	WP_085362841.1	WP_085362841.1		RNA polymerase sigma factor RpoD	rpoD		CKV66_RS10115	1959	652	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2153388	2154026	-							CKV66_RS10120	639		old_locus_tag=SAMEA4504057_01983
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2153388	2154026	-	WP_085362840.1	WP_085362840.1		sel1 repeat family protein			CKV66_RS10120	639	212	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2154200	2155891	+							CKV66_RS10125	1692		old_locus_tag=SAMEA4504057_01984
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2154200	2155891	+	WP_085362839.1	WP_085362839.1		choline/carnitine O-acyltransferase			CKV66_RS10125	1692	563	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2156063	2156377	-							CKV66_RS10130	315		old_locus_tag=SAMEA4504057_01985
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2156063	2156377	-	WP_085362914.1	WP_085362914.1		DUF2322 family protein			CKV66_RS10130	315	104	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2156532	2157158	-					upp		CKV66_RS10135	627		old_locus_tag=SAMEA4504057_01986
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2156532	2157158	-	WP_054600184.1	WP_054600184.1		uracil phosphoribosyltransferase	upp		CKV66_RS10135	627	208	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2157400	2158314	+					cysD		CKV66_RS10140	915		old_locus_tag=SAMEA4504057_01987
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2157400	2158314	+	WP_085362838.1	WP_085362838.1		sulfate adenylyltransferase subunit CysD	cysD		CKV66_RS10140	915	304	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2158402	2158845	-							CKV66_RS10145	444		old_locus_tag=SAMEA4504057_01988
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2158402	2158845	-	WP_085362837.1	WP_085362837.1		DUF4149 domain-containing protein			CKV66_RS10145	444	147	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2158986	2160557	+							CKV66_RS10150	1572		old_locus_tag=SAMEA4504057_01989
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2158986	2160557	+	WP_085362913.1	WP_085362913.1		YdgA family protein			CKV66_RS10150	1572	523	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2160730	2161755	+					lpxK		CKV66_RS10155	1026		old_locus_tag=SAMEA4504057_01990
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2160730	2161755	+	WP_085362836.1	WP_085362836.1		tetraacyldisaccharide 4'-kinase	lpxK		CKV66_RS10155	1026	341	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2161774	2162520	+							CKV66_RS10160	747		old_locus_tag=SAMEA4504057_01991
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2161774	2162520	+	WP_085362835.1	WP_085362835.1		hypothetical protein			CKV66_RS10160	747	248	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2162595	2162777	+							CKV66_RS10165	183		old_locus_tag=SAMEA4504057_01992
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2162595	2162777	+	WP_085362834.1	WP_085362834.1		Trm112 family protein			CKV66_RS10165	183	60	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2162774	2163532	+					kdsB		CKV66_RS10170	759		old_locus_tag=SAMEA4504057_01993
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2162774	2163532	+	WP_085362833.1	WP_085362833.1		3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		CKV66_RS10170	759	252	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2163725	2164660	-							CKV66_RS10175	936		old_locus_tag=SAMEA4504057_01994
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2163725	2164660	-	WP_085362832.1	WP_085362832.1		alpha/beta fold hydrolase			CKV66_RS10175	936	311	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2164663	2165310	-							CKV66_RS10180	648		old_locus_tag=SAMEA4504057_01995
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2164663	2165310	-	WP_085362912.1	WP_085362912.1		phosphatase PAP2 family protein			CKV66_RS10180	648	215	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2165871	2166593	-							CKV66_RS10185	723		old_locus_tag=SAMEA4504057_01997
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2165871	2166593	-	WP_085362911.1	WP_085362911.1		formylglycine-generating enzyme family protein			CKV66_RS10185	723	240	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2166761	2168254	-					nirK		CKV66_RS10190	1494		old_locus_tag=SAMEA4504057_01998
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2166761	2168254	-	WP_085362831.1	WP_085362831.1		copper-containing nitrite reductase	nirK		CKV66_RS10190	1494	497	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2168659	2170896	+							CKV66_RS10195	2238		old_locus_tag=SAMEA4504057_01999
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2168659	2170896	+	WP_085362830.1	WP_085362830.1		nitric-oxide reductase large subunit			CKV66_RS10195	2238	745	
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2171131	2171568	-							CKV66_RS10200	438		partial;pseudo;old_locus_tag=SAMEA4504057_02000
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2171131	2171568	-				YchJ family protein			CKV66_RS10200	438		partial;pseudo
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2171933	2173162	-							CKV66_RS10205	1230		old_locus_tag=SAMEA4504057_02002
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2171933	2173162	-	WP_085362829.1	WP_085362829.1		HlyD family type I secretion periplasmic adaptor subunit			CKV66_RS10205	1230	409	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2173257	2175407	-							CKV66_RS10210	2151		old_locus_tag=SAMEA4504057_02003
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2173257	2175407	-	WP_085362828.1	WP_085362828.1		type I secretion system permease/ATPase			CKV66_RS10210	2151	716	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2175446	2176651	-							CKV66_RS10215	1206		old_locus_tag=SAMEA4504057_02004
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2175446	2176651	-	WP_095197919.1	WP_095197919.1		TolC family protein			CKV66_RS10215	1206	401	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2177018	2177590	-							CKV66_RS10220	573		old_locus_tag=SAMEA4504057_02005
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2177018	2177590	-	WP_085356045.1	WP_085356045.1		50S ribosomal protein L25/general stress protein Ctc			CKV66_RS10220	573	190	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2177658	2178644	-							CKV66_RS10225	987		old_locus_tag=SAMEA4504057_02006
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2177658	2178644	-	WP_143773789.1	WP_143773789.1		ribose-phosphate pyrophosphokinase			CKV66_RS10225	987	328	
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2178856	2178931	-							CKV66_RS10230	76		old_locus_tag=SAMEA4504057_02007
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2178856	2178931	-				tRNA-Gln			CKV66_RS10230	76		anticodon=TTG
gene	tRNA	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2178941	2179016	-							CKV66_RS10235	76		old_locus_tag=SAMEA4504057_02008
tRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2178941	2179016	-				tRNA-Gln			CKV66_RS10235	76		anticodon=TTG
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2179026	2179886	-					ispE		CKV66_RS10240	861		old_locus_tag=SAMEA4504057_02009
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2179026	2179886	-	WP_085362825.1	WP_085362825.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		CKV66_RS10240	861	286	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2179908	2180501	-					lolB		CKV66_RS10245	594		old_locus_tag=SAMEA4504057_02010
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2179908	2180501	-	WP_085362824.1	WP_085362824.1		lipoprotein insertase outer membrane protein LolB	lolB		CKV66_RS10245	594	197	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2180606	2182453	-							CKV66_RS10250	1848		old_locus_tag=SAMEA4504057_02011
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2180606	2182453	-	WP_085362823.1	WP_085362823.1		tetratricopeptide repeat protein			CKV66_RS10250	1848	615	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2182640	2183263	+							CKV66_RS10255	624		old_locus_tag=SAMEA4504057_02012
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2182640	2183263	+	WP_085362822.1	WP_085362822.1		CoA pyrophosphatase			CKV66_RS10255	624	207	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2183367	2184266	-					prmB		CKV66_RS10260	900		old_locus_tag=SAMEA4504057_02013
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2183367	2184266	-	WP_085362910.1	WP_085362910.1		50S ribosomal protein L3 N(5)-glutamine methyltransferase	prmB		CKV66_RS10260	900	299	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2184364	2185566	-					trpB		CKV66_RS10265	1203		old_locus_tag=SAMEA4504057_02014
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2184364	2185566	-	WP_085362821.1	WP_085362821.1		tryptophan synthase subunit beta	trpB		CKV66_RS10265	1203	400	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2185760	2186377	-							CKV66_RS10270	618		old_locus_tag=SAMEA4504057_02015
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2185760	2186377	-	WP_085362820.1	WP_085362820.1		phosphoribosylanthranilate isomerase			CKV66_RS10270	618	205	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2186533	2187936	-					trkA		CKV66_RS10275	1404		old_locus_tag=SAMEA4504057_02016
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2186533	2187936	-	WP_085362819.1	WP_085362819.1		Trk system potassium transporter TrkA	trkA		CKV66_RS10275	1404	467	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2188207	2189997	-							CKV66_RS10280	1791		old_locus_tag=SAMEA4504057_02017
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2188207	2189997	-	WP_085362818.1	WP_085362818.1		M48 family metalloprotease			CKV66_RS10280	1791	596	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2190009	2190611	-							CKV66_RS10285	603		old_locus_tag=SAMEA4504057_02018
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2190009	2190611	-	WP_085362817.1	WP_085362817.1		LemA family protein			CKV66_RS10285	603	200	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2190797	2191855	-							CKV66_RS10290	1059		old_locus_tag=SAMEA4504057_02019
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2190797	2191855	-	WP_085362816.1	WP_085362816.1		hypothetical protein			CKV66_RS10290	1059	352	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2192002	2193723	-					argS		CKV66_RS10295	1722		old_locus_tag=SAMEA4504057_02020
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2192002	2193723	-	WP_085362815.1	WP_085362815.1		arginine--tRNA ligase	argS		CKV66_RS10295	1722	573	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2193950	2194711	-							CKV66_RS10300	762		old_locus_tag=SAMEA4504057_02021
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2193950	2194711	-	WP_085362814.1	WP_085362814.1		cold shock domain-containing protein			CKV66_RS10300	762	253	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2194891	2195541	+					pxpB		CKV66_RS10305	651		old_locus_tag=SAMEA4504057_02022
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2194891	2195541	+	WP_085362813.1	WP_085362813.1		5-oxoprolinase subunit PxpB	pxpB		CKV66_RS10305	651	216	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2195538	2196467	+							CKV66_RS10310	930		old_locus_tag=SAMEA4504057_02023
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2195538	2196467	+	WP_085362812.1	WP_085362812.1		biotin-dependent carboxyltransferase family protein			CKV66_RS10310	930	309	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2196457	2197194	+					pxpA		CKV66_RS10315	738		old_locus_tag=SAMEA4504057_02024
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2196457	2197194	+	WP_085362811.1	WP_085362811.1		5-oxoprolinase subunit PxpA	pxpA		CKV66_RS10315	738	245	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2197416	2198606	+							CKV66_RS10320	1191		old_locus_tag=SAMEA4504057_02025
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2197416	2198606	+	WP_085362810.1	WP_085362810.1		divalent metal cation transporter			CKV66_RS10320	1191	396	
